Delay (ps),Intensity (normalized)
-9.303152,0.15840993229247352
-9.228114000000005,0.16864573864453422
-9.153077000000003,0.17968799640670338
-9.078039000000004,0.19154935013699578
-9.003002000000002,0.20423714544564145
-8.927964000000003,0.21775426744034448
-8.852927000000001,0.2320985925089492
-8.777889000000002,0.24726199821767825
-8.702852,0.26323375418122863
-8.627814,0.27999530246736754
-8.552776999999999,0.29752309779629005
-8.477739,0.31578654150858465
-8.402702000000005,0.33475086633594375
-8.327664000000006,0.35437332162852053
-8.252627000000004,0.3746084306990537
-8.177589000000005,0.3954017523389184
-8.102551000000005,0.41669556538521185
-8.027514000000004,0.4384244272541438
-7.952476000000004,0.4605201571143569
-7.8774390000000025,0.4829100016019402
-7.802401000000003,0.5055155609147042
-7.7273640000000015,0.5282577926661831
-7.652326000000002,0.5510546538061091
-7.577289,0.5738227876604629
-7.502251000000001,0.5964787972062154
-7.427213999999999,0.6189394045541736
-7.352176,0.6411229921066276
-7.277139000000005,0.6629501763561522
-7.202100999999999,0.6843445451605393
-7.127064000000004,0.7052333458254847
-7.052026000000005,0.7255492420679921
-6.976989000000003,0.7452296529750443
-6.901951000000004,0.7642170294249322
-6.826914000000002,0.7824594137885572
-6.751876000000003,0.7999146739787254
-6.676839000000001,0.8165442376194504
-6.601801000000002,0.8323200238307579
-6.526764,0.8472137316053862
-6.451726000000001,0.8612107086969294
-6.376688999999999,0.8742996814915682
-6.301651,0.886480286517218
-6.226613,0.8977545499896994
-6.151576000000006,0.9081324367396365
-6.076537999999999,0.9176295926103143
-6.001501000000005,0.9262670400739479
-5.926463000000005,0.9340707921216627
-5.851426000000004,0.9410710959388225
-5.776388000000004,0.947301971531705
-5.7013510000000025,0.9528007278985933
-5.626313000000003,0.9576076212537097
-5.551276000000001,0.9617647105896434
-5.476238000000002,0.9653140768011474
-5.401201,0.9683002524445927
-5.326163000000001,0.9707689988566482
-5.251125999999999,0.9727645188914146
-5.176088,0.9743318169862203
-5.101051000000005,0.9755154347436163
-5.026012999999999,0.9763598931447494
-4.950976000000004,0.9769099230305605
-4.875938000000005,0.9772079089332723
-4.800901000000003,0.9772973211521712
-4.725863000000004,0.9772205570110524
-4.650826000000002,0.9770205605081046
-4.575788000000003,0.9767386775257768
-4.500751000000001,0.9764143441562612
-4.425713000000002,0.9760858498001252
-4.350676,0.9757908973134456
-4.275638000000001,0.9755641406646841
-4.200600000000001,0.9754354368255663
-4.125563,0.975434209246377
-4.050525,0.9755820968503496
-3.9754880000000057,0.9759000147252439
-3.9004499999999993,0.9763984050815109
-3.8254130000000046,0.9770840072502028
-3.7503750000000053,0.9779566139735091
-3.6753380000000035,0.9790107510954935
-3.6003000000000043,0.9802344672297589
-3.5252630000000025,0.9816082340605387
-3.450225000000003,0.9831084872727089
-3.3751880000000014,0.9847076188529956
-3.300150000000002,0.9863736815973245
-3.2251130000000003,0.988070619602805
-3.150075000000001,0.9897656703770732
-3.0750379999999993,0.9914210515843505
-3.0,0.9930039298280147
-2.9249630000000053,0.9944812952633703
-2.849925000000006,0.9958254682078512
-2.7748880000000042,0.9970092407028277
-2.699850000000005,0.9980131908333816
-2.624813000000003,0.9988215314050761
-2.549775000000004,0.9994251155747049
-2.474738000000002,0.9998176193551978
-2.399700000000003,1.0
-2.324663000000001,0.9999779091108079
-2.2496250000000018,0.9997565232944234
-2.1745870000000025,0.9993500028844607
-2.0995500000000007,0.9987702333625386
-2.0245120000000014,0.9980347551280675
-1.9494749999999996,0.9971608746663373
-1.8744370000000004,0.9961677175315198
-1.7994000000000057,0.9950728149679475
-1.7243619999999993,0.9938949344833403
-1.6493250000000046,0.9926518361261655
-1.5742870000000053,0.9913611962331913
-1.4992500000000035,0.9900381071142088
-1.4242120000000043,0.9886975596336376
-1.3491750000000025,0.98735264224155
-1.2741370000000032,0.9860162471566224
-1.1991000000000014,0.9847006528834009
-1.1240620000000021,0.9834146478152611
-1.0490250000000003,0.9821680437321919
-0.973987000000001,0.9809647856949492
-0.8989499999999992,0.9798111685537588
-0.823912,0.9787102519903208
-0.7488750000000053,0.9776637892635988
-0.673837000000006,0.976669658074957
-0.5988000000000042,0.9757239926518023
-0.523762000000005,0.9748212270092809
-0.44872500000000315,0.9739525139663959
-0.3736870000000039,0.9731070492528221
-0.2986500000000021,0.9722695864021141
-0.2236120000000028,0.9714242420086924
-0.14857400000000354,0.9705534778882093
-0.07353700000000174,0.9696376561099984
0.001500999999997532,0.9686567048614484
0.07653799999999933,0.9675902582128258
0.1515759999999986,0.9664187212374522
0.2266130000000004,0.9651212883574629
0.30165099999999967,0.9636799452666399
0.37668799999999436,0.9620822012993838
0.45172600000000074,0.960316540342948
0.5267629999999954,0.9583709687191102
0.6018009999999947,0.9562431631608572
0.6768379999999965,0.9539314320325438
0.7518759999999958,0.9514446804042125
0.8269129999999976,0.9487893671697687
0.9019509999999968,0.9459796429844203
0.9769879999999986,0.9430309390038255
1.052025999999998,0.9399659719462413
1.1270629999999997,0.9368098631678163
1.202100999999999,0.9335871546550121
1.2771380000000008,0.9303262372094013
1.352176,0.927056866478725
1.4272129999999947,0.9238072808866835
1.502250999999994,0.9206057232501355
1.5772879999999958,0.9174777208750619
1.652325999999995,0.9144464124790832
1.7273629999999969,0.9115322244554123
1.8024009999999961,0.9087528865166834
1.8774389999999954,0.9061196669733597
1.9524759999999972,0.9036391361101098
2.0275139999999965,0.9013152630816997
2.1025509999999983,0.899145986761951
2.1775889999999976,0.8971237478313965
2.2526259999999994,0.8952359784299885
2.3276639999999986,0.8934667695613406
2.4027010000000004,0.8917967822291571
2.4777389999999997,0.8902019820749347
2.5527759999999944,0.8886540038285992
2.6278140000000008,0.8871250877910001
2.7028509999999955,0.8855839680379806
2.7778889999999947,0.883999863283016
2.8529259999999965,0.8823388335629058
2.927963999999996,0.8805718075232645
3.0030009999999976,0.8786691852394392
3.078038999999997,0.8766018219160209
3.1530759999999987,0.8743425754019785
3.228113999999998,0.8718726417177083
3.3031509999999997,0.8691735684783851
3.378188999999999,0.8662303364694893
3.453226000000001,0.8630321110192094
3.528264,0.8595765156380656
3.6033009999999948,0.8558634418029855
3.678338999999994,0.8518942082392922
3.753375999999996,0.8476780768468145
3.828413999999995,0.8432289595139634
3.9034519999999944,0.8385613805154529
3.978488999999996,0.8336947594968391
4.053526999999995,0.8286497294959843
4.128563999999997,0.8234472603108998
4.2036019999999965,0.8181111641055642
4.278638999999998,0.8126654157239744
4.353676999999998,0.8071315419346143
4.428713999999999,0.8015320067927388
4.503751999999999,0.7958888218265971
4.578789,0.7902196921193876
4.653827,0.7845420633104361
4.728863999999994,0.7788721777052452
4.803902000000001,0.773224321797307
4.8789389999999955,0.7676104455215106
4.953976999999995,0.7620426296107904
5.0290139999999965,0.7565357952307115
5.104051999999996,0.7510995989421095
5.179088999999998,0.7457467541814298
5.254126999999997,0.7404899995705054
5.329163999999999,0.7353440792180195
5.404201999999998,0.730323402031214
5.479239,0.7254440102816371
5.554276999999999,0.7207218892557424
5.629314000000001,0.7161738319233755
5.704352,0.7118152908494941
5.779389999999999,0.7076620586694335
5.854426999999994,0.7037250877595552
5.929465,0.7000152583950766
6.004501999999995,0.696537630092274
6.079539999999994,0.6932924808680684
6.154576999999996,0.6902755215140153
6.2296149999999955,0.687475494119538
6.304651999999997,0.6848761432819116
6.3796899999999965,0.6824536885360206
6.454726999999998,0.6801772583931786
6.529764999999998,0.6780111480210761
6.604801999999999,0.6759138865638458
6.679839999999999,0.6738393944245452
6.7548770000000005,0.6717390273639745
6.829915,0.669559888236129
6.904951999999994,0.667249558966876
6.979990000000001,0.6647573362713477
7.0550269999999955,0.662032169317259
7.130064999999995,0.6590259628898504
7.205101999999997,0.6556953415912178
7.280139999999996,0.6520007131493983
7.355176999999998,0.6479082438948398
7.430214999999997,0.6433894068459765
7.505251999999999,0.6384228069092025
7.580289999999998,0.6329915760747322
7.655327,0.6270824256138797
7.730364999999999,0.6206891190189879
7.805402999999998,0.6138104597594185
7.88044,0.6064461863865598
7.955477999999999,0.5985998096637549
8.030514999999994,0.5902768049775852
8.105553,0.5814836178131784
8.180589999999995,0.5722278267899593
8.255627999999994,0.562516498977196
8.330664999999996,0.5523573160450995
8.405702999999995,0.5417566179349423
8.480739999999997,0.5307235556844724
8.555777999999997,0.5192647784833877
8.630814999999998,0.5073872538726489
8.705852999999998,0.4951008916755778
8.78089,0.48241624654504733
8.855927999999999,0.4693471998495997
8.930965,0.4559102657946312
9.006003,0.44212557570577443
9.081039999999994,0.4280178523180991
9.156078,0.41361692703821323
9.231114999999996,0.3989577422016709
9.306152999999995,0.3840797631867657
9.381189999999997,0.3690279014194341
9.456227999999996,0.3538528512932839
9.531264999999998,0.3386090812856816
9.606302999999997,0.3233532541806085
9.681339999999999,0.3081464424413196
9.756377999999998,0.29305060582929954
9.831415999999997,0.2781297543608752
9.906452999999999,0.26344427545146726
9.981490999999998,0.24905524418224642
10.056528,0.23502016755766766
10.131566,0.2213934107117497
10.206602999999994,0.20822085992648115
10.281641,0.19554527347018671
10.356677999999995,0.18340446738306676
10.431715999999994,0.17182713810360198
10.506752999999996,0.16083282607150726
10.581790999999996,0.150436316234913
10.656827999999997,0.14064733537276974
10.731865999999997,0.13146642579875517
10.806902999999998,0.12288516721586987
10.881940999999998,0.11489279094348726
10.956978,0.10747574153645434
11.032015999999999,0.10061291833339055
11.107053,0.09427843418636928
11.182091,0.08844737535557302
11.257127999999994,0.08309149753359
11.332166,0.07818229015130647
11.407202999999996,0.07368917640457637
11.482240999999995,0.06958377343622177
11.557277999999997,0.06583635744865675
11.632315999999996,0.06242054383596804
11.707352999999998,0.05930817861774322
11.782390999999997,0.05647524097563537
11.857428999999996,0.05389817037021034
11.932465999999998,0.05155543254973351
12.007503999999997,0.049426023442801635
12.082540999999999,0.04749172013041956
12.157578999999998,0.0457350304232903
12.232616,0.04414034450785951
12.307654,0.04269275650589959
12.382690999999994,0.04137895206455292
12.457729,0.04018646105976941
12.532765999999995,0.039103829205889735
12.607803999999994,0.038120121522773866
12.682840999999996,0.037226315990287674
12.757878999999996,0.036413088364146314
12.832915999999997,0.035672188866802394
12.907953999999997,0.034995840066177064
12.982990999999998,0.034377249131238005
13.058028999999998,0.03381037523915516
13.133066,0.03328917275111186
13.208103999999999,0.03280868083435979
13.283141,0.032364079173872046
13.358179,0.031951621999138036
13.433215999999994,0.03156725766282398
13.508254,0.031207972116412366
13.583290999999996,0.030871071979069416
13.658328999999995,0.030554164460042416
13.733365999999997,0.030255300903699274
13.808403999999996,0.029973046555671793
13.883441999999995,0.029705936921711962
13.958478999999997,0.029453106475301905
14.033516999999996,0.029213485989588003
14.108553999999998,0.028986569910262876
14.183591999999997,0.0287717488425092
14.258628999999999,0.028568549706581195
14.333666999999998,0.028376696932256574
14.408704,0.028195842825044563
14.483742,0.028025472197665092
14.558778999999994,0.02786546322734908
14.633817,0.027715305393272927
14.708853999999995,0.027574720719494704
14.783891999999994,0.02744321794741953
14.858928999999996,0.02732032954115885
14.933966999999996,0.027205425021251763
15.009003999999997,0.027098116540038266
15.084041999999997,0.026997880987293707
15.159078999999998,0.026904073880613052
15.234116999999998,0.026816145069669284
15.309154,0.026733603468491303
15.384191999999999,0.02665587961271492
15.459229,0.026582458771006595
15.534267,0.026512773529777277
15.609303999999995,0.026446419089584724
15.684342000000001,0.026382895405958538
15.759378999999996,0.026321817283067064
15.834416999999995,0.026262755072248446
15.909454999999994,0.026205401254146627
15.984491999999996,0.0261494353205917
16.059529999999995,0.026094637396839385
16.134566999999997,0.026040730582744795
16.209604999999996,0.025987470183565373
16.284641999999998,0.02593477243012751
16.359679999999997,0.025882465372886135
16.434717,0.025830465774359258
16.509755,0.0257787227552933
16.584792,0.02572719017318086
16.65983,0.02567589593687108
16.734866999999994,0.02562487028645637
16.809905,0.025574160328551112
16.884941999999995,0.025523811545909946
16.959979999999995,0.02547395268836692
17.035016999999996,0.025424660763832235
17.110054999999996,0.025376070140191973
17.185091999999997,0.025328290498604557
17.260129999999997,0.02528147675935518
17.335167,0.025235728762732966
17.410204999999998,0.025191216220902687
17.485242,0.0251480360896586
17.56028,0.025106283117101596
17.635317,0.025066093883425355
17.710355,0.02502756504151251
17.785393,0.02499071752138891
17.86043,0.024955621429228143
17.935468,0.024922354349636796
18.010504999999995,0.024890877374682995
18.085542999999994,0.024861251491830876
18.160579999999996,0.024833424408532284
18.235617999999995,0.02480740492800272
18.310654999999997,0.024783098231987502
18.385692999999996,0.024760538183548474
18.460729999999998,0.024739654353496066
18.535767999999997,0.024720373619486462
18.610805,0.024702674830285543
18.685843,0.02468648337220726
18.76088,0.024671740296472854
18.835918,0.024658420459330702
18.910954999999994,0.02464642460596726
18.985993,0.024635673309570155
19.061029999999995,0.02462614275842667
19.136067999999995,0.02461778124858719
19.211104999999996,0.02461044796726133
19.286142999999996,0.024604118167632364
19.361179999999997,0.024598705324685107
19.436217999999997,0.02459405304702073
19.511255,0.024590097708371787
19.586292999999998,0.024586699484157787
19.66133,0.024583716556310465
19.736368,0.024581051244949876
19.811405999999998,0.024578486987157762
19.886443,0.02457589513952619
19.961481,0.024573159293647683
20.036518,0.02457010565606839
20.111556,0.02456660828305966
20.186592999999995,0.02456254196691628
20.261630999999994,0.024557810525038384
20.336667999999996,0.02455230309507581
20.411705999999995,0.024545967547168538
20.486742999999997,0.024538789910312244
20.561780999999996,0.024530781246364337
20.636817999999998,0.024521949737029307
20.711855999999997,0.0245123747965453
20.786893,0.024502163691637564
20.861931,0.0244914030738444
20.936968,0.02448026211406209
21.012006,0.0244688677396153
21.087042999999994,0.024457399463428734
21.162081,0.024446022670688464
21.237117999999995,0.02443483101146021
21.312155999999995,0.024424040574597856
21.387192999999996,0.024413746867929104
21.462230999999996,0.024404060924558088
21.537267999999997,0.024395037943268978
21.612305999999997,0.024386744432406356
21.687343,0.02437913139974159
21.762380999999998,0.024372193680899434
21.837418999999997,0.024365878338717294
21.912456,0.024360043831788157
21.987493999999998,0.024354514081636233
22.062531,0.02434914478974709
22.137569,0.02434370885370725
22.212606,0.024338003772831678
22.287644,0.02433181775081248
22.362680999999995,0.024324841985569074
22.437718999999994,0.024316898073666982
22.512755999999996,0.0243077449560186
22.587793999999995,0.024297177495971534
22.662830999999997,0.024285022634695102
22.737868999999996,0.024271106573414542
22.812905999999998,0.02425535520354299
22.887944000000005,0.02423767258805728
22.962981,0.024218041692034252
23.03801899999999,0.024196468831948946
23.113056,0.024173037104790226
23.188093999999992,0.024147833529817194
23.263131,0.024121013280701563
23.338168999999994,0.0240926962290487
23.413206000000002,0.024063184597461817
23.488243999999995,0.024032655372536273
23.563281000000003,0.024001373531275186
23.638318999999996,0.02396960601895255
23.713356000000005,0.02393760963929604
23.788393999999997,0.023905685851237923
23.863432000000003,0.023874062920312192
23.938468999999998,0.023843020590377458
24.013507000000004,0.023812785109532653
24.088544,0.02378359656035455
24.16358199999999,0.023755603557105057
24.238619,0.02372902719152537
24.313656999999992,0.02370400642543972
24.388694,0.023680602094194377
24.463731999999993,0.02365888511923266
24.538769000000002,0.023638902843080782
24.613806999999994,0.023620699294422856
24.688844000000003,0.023604215984413507
24.763881999999995,0.023589401530594085
24.838919000000004,0.023576172135462384
24.913956999999996,0.023564460181193264
24.98899399999999,0.023554136998866937
