Delay (ps),Intensity (normalized)
-19.133066000000003,0.020578691944274762
-19.058029000000005,0.020628003425195184
-18.982991000000002,0.02067599636740202
-18.907954000000004,0.020722483549688198
-18.832916000000004,0.020767281013937218
-18.757879000000003,0.02081025806242951
-18.682841000000003,0.02085128594984105
-18.607804,0.02089022045247053
-18.532766000000002,0.02092695917993935
-18.457729000000004,0.020961418624886152
-18.382691000000005,0.020993542836371386
-18.307654000000003,0.02102326835089232
-18.232616000000004,0.021050542497044255
-18.157579000000002,0.0210753385125155
-18.082541000000003,0.02109763489986696
-18.007504000000004,0.021117450990526903
-17.932466,0.021134786678310643
-17.857429000000003,0.02114965414071086
-17.782391000000004,0.021162081068945744
-17.707353000000005,0.021172170300962686
-17.632316000000003,0.021179983913469577
-17.557278000000004,0.02118562497847695
-17.482241000000002,0.02118920291966284
-17.407203000000003,0.021190884751860994
-17.332166000000004,0.02119085945663794
-17.257128,0.02118928273187737
-17.182091000000003,0.02118640718957565
-17.107053000000004,0.021182501984391026
-17.032016000000002,0.021177820769007275
-16.956978000000003,0.0211726917455809
-16.881941000000005,0.021167413543448147
-16.806903000000002,0.02116235770366268
-16.731866000000004,0.02115784552777375
-16.656828000000004,0.021154277492564957
-16.581791000000003,0.02115201732241586
-16.506753000000003,0.02115140765445124
-16.431716,0.021152811337752056
-16.356678000000002,0.021156564501971613
-16.281641000000004,0.021162968623263282
-16.206603000000005,0.021172323141353658
-16.131566000000003,0.021184825368088064
-16.056528000000004,0.0212007206973412
-15.981491000000002,0.02122013576892196
-15.906453000000003,0.021243130609336056
-15.831416000000004,0.021269784127966894
-15.756378000000002,0.02130003122527808
-15.681340000000002,0.0213337907998668
-15.606303000000004,0.021370926527397704
-15.531265000000005,0.02141120137701272
-15.456228000000003,0.021454346218222307
-15.381190000000004,0.021500083131378547
-15.306153000000002,0.021547993002562726
-15.231115000000003,0.021597706165487802
-15.156078000000004,0.021648812037851926
-15.081040000000002,0.021700821729487542
-15.006003000000003,0.021753330860618616
-14.930965000000004,0.021805870960857246
-14.855928000000002,0.021857966868603786
-14.780890000000003,0.021909295052055883
-14.705853000000005,0.02195942478078376
-14.630815000000002,0.022008090108794207
-14.555778000000004,0.022055012245438557
-14.480740000000004,0.022100067628824726
-14.405703000000003,0.022143215101598886
-14.330665000000003,0.022184468089629435
-14.255628000000002,0.022224028854456766
-14.180590000000002,0.0222621749454112
-14.105553000000004,0.022299334352409154
-14.030515000000005,0.022336177313430364
-13.955478000000003,0.02237331785128727
-13.880440000000004,0.022411629288887968
-13.805403000000002,0.022452166197853476
-13.730365000000003,0.02249602799285433
-13.655327000000003,0.022544692195456843
-13.580290000000002,0.022599571171519315
-13.505252000000002,0.022662204051838095
-13.430215000000004,0.022734354451589812
-13.355177000000005,0.022818036087318614
-13.280140000000003,0.022915162890778974
-13.205102000000004,0.023027931788646653
-13.130065000000002,0.023158357540396877
-13.055027000000003,0.023308902161376526
-12.979990000000004,0.023481964381498823
-12.904952000000002,0.02367980862941154
-12.829915000000003,0.023905029518776967
-12.754877000000004,0.024159935296831844
-12.679840000000002,0.024447008500718473
-12.604802000000003,0.024768707400152096
-12.529765000000005,0.025127394532303737
-12.454727000000002,0.02552523207112276
-12.379690000000004,0.025964533244275823
-12.304652000000004,0.02644733563592143
-12.229615000000003,0.026975558694229053
-12.154577000000003,0.027550955735661718
-12.079540000000001,0.02817500331778617
-12.004502000000002,0.028849076369523455
-11.929465000000004,0.029574218664467956
-11.854427000000005,0.030351156261155022
-11.779389000000002,0.031180311894957836
-11.704352000000004,0.03206169376756011
-11.629314000000004,0.03299492172063939
-11.554277000000003,0.03397914690719174
-11.479239000000003,0.03501291541299305
-11.404202000000002,0.0360943297526084
-11.329164000000002,0.03722089287574344
-11.254127000000004,0.03838937435062366
-11.179089000000005,0.03959595485403267
-11.104052000000003,0.04083611012531402
-11.029014000000004,0.04210447619184697
-10.953977000000002,0.043395174207062584
-10.878939000000003,0.04470150884168588
-10.803902000000004,0.046016216820716695
-10.728864000000002,0.047331413982568384
-10.653827000000003,0.04863849127055233
-10.578789000000004,0.04992857419054136
-10.503752000000002,0.05119267597466852
-10.428714000000003,0.05242138686272198
-10.353677000000005,0.053605465230759534
-10.278639000000002,0.054735760801218974
-10.203602000000004,0.05580419816552023
-10.128564000000004,0.05680264968264397
-10.053527000000003,0.05772439247872719
-9.978489000000003,0.058564073245196434
-9.903452000000001,0.05931712644301121
-9.828414000000002,0.05998121577430317
-9.753376000000003,0.06055562944759979
-9.678339000000005,0.061042304778727345
-9.603301000000002,0.06144448841890155
-9.528264000000004,0.06176866473360199
-9.453226000000004,0.06202241743202937
-9.378189000000003,0.06221882325516955
-9.303151000000003,0.06237042660748009
-9.228114000000001,0.06249353519110767
-9.153076000000002,0.06260691239052303
-9.078039000000004,0.06273295811299409
-9.003001000000005,0.06289461392751731
-8.927964000000003,0.06311903991444735
-8.852926000000004,0.06343244206346606
-8.777889000000002,0.06386584693099932
-8.702851000000003,0.06445061014071476
-8.627814000000004,0.06522056679198021
-8.552776000000001,0.06620900403362678
-8.477739000000003,0.06745230588832118
-8.402701000000004,0.068985634894149
-8.327664000000002,0.07084759532555499
-8.252626000000003,0.07307486128019919
-8.177589000000005,0.07570479307047372
-8.102551000000002,0.07877497840422215
-8.027514000000004,0.08232396190938611
-7.952476000000004,0.08638813888783416
-7.8774390000000025,0.09100537378535549
-7.802401000000003,0.09620970441367026
-7.727363000000004,0.10203759057722787
-7.652326000000002,0.10852242415558115
-7.577288000000003,0.11569685653107999
-7.502251000000005,0.12359143894754114
-7.427213000000002,0.1322352923808626
-7.352176000000004,0.14165534618986095
-7.277138000000004,0.1518736430240536
-7.2021010000000025,0.16290998178513125
-7.127063000000003,0.1747805034142131
-7.0520260000000015,0.18749623643162364
-6.976988000000002,0.20106196709696128
-6.901951000000004,0.21547728848710587
-6.826913000000005,0.23073503394838624
-6.751876000000003,0.2468193990073343
-6.676838000000004,0.26370875432954904
-6.601801000000002,0.28137303895894183
-6.5267630000000025,0.29976907133053704
-6.451726000000004,0.31884988073514553
-6.3766880000000015,0.33855708183706296
-6.301651000000003,0.3588265802401096
-6.226613000000004,0.3795837396767958
-6.151576000000002,0.4007469172499245
-6.076538000000003,0.42222949958326483
-6.001501000000005,0.4439395576676598
-5.926463000000002,0.46578036625429053
-5.851426000000004,0.4876555888369213
-5.776388000000004,0.5094644083461483
-5.7013500000000015,0.5311109040340068
-5.626313000000003,0.5525003613289922
-5.551275000000004,0.5735451964375466
-5.476238000000002,0.5941610831911142
-5.401200000000003,0.6142744711074148
-5.326163000000005,0.6338174519494814
-5.251125000000002,0.6527332886915658
-5.176088000000004,0.6709764986057308
-5.101050000000004,0.6885123938792779
-5.0260130000000025,0.7053157545004011
-4.950975000000003,0.7213748598724833
-4.875938000000001,0.7366854790959056
-4.800900000000006,0.7512539736121824
-4.725863000000004,0.7650956184085472
-4.650825000000005,0.7782319004982512
-4.575788000000003,0.7906921603485506
-4.500750000000004,0.8025085302017736
-4.425713000000002,0.8137171555044888
-4.3506750000000025,0.8243542793474488
-4.275638000000001,0.8344594023392865
-4.200600000000001,0.84406715098266
-4.125563,0.853214398541957
-4.050525,0.861933229710846
-3.9754880000000057,0.8702510699959892
-3.9004500000000064,0.8781951479160298
-3.8254130000000046,0.8857856272719078
-3.7503750000000053,0.8930387555170229
-3.675337000000006,0.8999682220835742
-3.6003000000000043,0.9065849862158429
-3.525262000000005,0.9128942621186563
-3.450225000000003,0.918901747883112
-3.375187000000004,0.9246116692043564
-3.300150000000002,0.9300265154750513
-3.225112000000003,0.9351498032108615
-3.150075000000001,0.9399860405444137
-3.075037000000002,0.9445399521594506
-3.0,0.9488193834444255
-2.9249620000000007,0.9528347047893828
-2.849925000000006,0.95659711276338
-2.7748869999999997,0.9601208383191974
-2.699850000000005,0.9634226731948775
-2.6248120000000057,0.9665202970421377
-2.549775000000004,0.9694332851641715
-2.4747370000000046,0.9721811037882214
-2.399700000000003,0.9747810275095321
-2.3246620000000036,0.9772522144520944
-2.2496250000000018,0.9796106140755659
-2.1745870000000025,0.981867784200525
-2.0995500000000007,0.9840318782761862
-2.0245120000000014,0.9861097517987297
-1.9494749999999996,0.9880994334570871
-1.8744370000000004,0.9899986821396022
-1.799399000000001,0.9917962298914197
-1.7243620000000064,0.9934790381974588
-1.649324,0.9950245765058013
-1.5742870000000053,0.9964139901663134
-1.499249000000006,0.9976184564077347
-1.4242120000000043,0.9986093888869003
-1.349174000000005,0.9993568755116797
-1.2741370000000032,0.9998294625769323
-1.199099000000004,1.0
-1.1240620000000021,0.9998411164669629
-1.0490240000000028,0.9993265404306341
-0.973987000000001,0.9984359053175446
-0.8989490000000018,0.9971559333763437
-0.823912,0.9954763792528909
-0.7488740000000007,0.9933925767882716
-0.673837000000006,0.9909112846994179
-0.5987989999999996,0.988041278617364
-0.523762000000005,0.984801942543273
-0.4487240000000057,0.9812176911364531
-0.3736870000000039,0.9773184027085102
-0.2986490000000046,0.9731414292680786
-0.2236120000000028,0.9687288785936886
-0.14857400000000354,0.9641273651458987
-0.07353700000000174,0.9593835574241341
0.001500999999997532,0.9545507373037242
0.07653799999999933,0.9496813489183844
0.1515759999999986,0.9448242958604602
0.22661399999999787,0.9400309717357311
0.30165099999999967,0.9353504310196304
0.37668899999999894,0.9308238681691049
0.45172599999999363,0.9264955440528345
0.526764,0.9224007694101487
0.6018009999999947,0.9185682782886525
0.676838999999994,0.9150223207165998
0.7518759999999958,0.9117853924067488
0.826913999999995,0.9088694931387268
0.9019509999999968,0.9062820204430668
0.9769889999999961,0.9040238927413341
1.052025999999998,0.9020949125475836
1.1270639999999972,0.9004877117410025
1.202100999999999,0.8991904040896987
1.2771389999999982,0.8981891069496687
1.352176,0.897464809487246
1.4272139999999993,0.8970005578618939
1.502250999999994,0.8967752425854635
1.5772889999999933,0.8967639600995282
1.652325999999995,0.8969425348634684
1.7273639999999943,0.8972851221795766
1.8024009999999961,0.8977682588352385
1.8774389999999954,0.8983626136766271
1.9524759999999972,0.899044147176632
2.0275139999999965,0.8997854501952475
2.1025509999999983,0.9005574151435988
2.1775889999999976,0.9013318787845424
2.252626999999997,0.9020818231024378
2.3276639999999986,0.9027739432966777
2.402701999999998,0.9033839912306814
2.4777389999999997,0.9038809974760221
2.552776999999999,0.9042344229814033
2.6278139999999937,0.9044164278461708
2.702852,0.9043982823757787
2.7778889999999947,0.9041554165544806
2.852926999999994,0.9036628423687918
2.927963999999996,0.9029015699194085
3.003001999999995,0.9018533964480916
3.078038999999997,0.9005075676635885
3.153076999999996,0.8988532086371348
3.228113999999998,0.8968901251583492
3.303151999999997,0.8946220353175932
3.378188999999999,0.8920566974216687
3.4532269999999983,0.8892104595862762
3.528264,0.8861077262984017
3.6033019999999993,0.8827738347262606
3.678338999999994,0.8792424882409053
3.7533769999999933,0.8755522530644607
3.828413999999995,0.8717421535724761
3.9034519999999944,0.8678543978551783
3.978488999999996,0.8639334599579015
4.053526999999995,0.8600207088314515
4.128563999999997,0.8561560021911041
4.2036019999999965,0.8523771861320087
4.278639999999996,0.8487154422163378
4.353676999999998,0.845195195924187
4.428714999999997,0.8418345345864418
4.503751999999999,0.8386434708272719
4.578789999999998,0.8356218065855395
4.653827,0.8327616972494042
4.728864999999999,0.8300456174853584
4.803901999999994,0.827448742934031
4.87894,0.8249395537118794
4.953976999999995,0.8224782028175389
5.029014999999994,0.8200208968321829
5.104051999999996,0.8175211611249283
5.179089999999995,0.814930048562991
5.254126999999997,0.8121995931791902
5.329164999999996,0.8092850772072859
5.404201999999998,0.8061417974360584
5.479239999999997,0.8027343134040895
5.554276999999999,0.7990341588155554
5.629314999999998,0.7950215977629456
5.704352,0.7906826300546741
5.779389999999999,0.7860148797516848
5.854426999999994,0.7810261305873812
5.929464999999993,0.7757344268734947
6.004501999999995,0.7701671784274087
6.079539999999994,0.7643564838878772
6.154576999999996,0.7583475512873266
6.2296149999999955,0.752189985126095
6.304652999999995,0.7459398029030804
6.3796899999999965,0.7396538830586117
6.454727999999996,0.7333929231273834
6.529764999999998,0.7272186580721315
6.604802999999997,0.7211886784278742
6.679839999999999,0.7153617237479536
6.754877999999998,0.7097898895425226
6.829915,0.7045199006808893
6.904952999999999,0.6995934105430686
6.979989999999994,0.6950426948046952
7.055028,0.6908924877270234
7.130064999999995,0.6871587133637942
7.205102999999994,0.683850224162032
7.280139999999996,0.6809644784951066
7.355177999999995,0.678490794695943
7.430214999999997,0.676412734458622
7.505252999999996,0.6747024568597672
7.580289999999998,0.6733262780741598
7.655327999999997,0.6722468545092567
7.730364999999999,0.6714156738591757
7.805402999999998,0.67078528810787
7.88044,0.670303038132564
7.955477999999999,0.6699138777816067
8.030514999999994,0.6695606133561792
8.105552999999993,0.6691849556811211
8.180589999999995,0.6687308952133021
8.255627999999994,0.6681417724025209
8.330665999999994,0.6673615526598587
8.405702999999995,0.6663380100867432
8.480740999999995,0.6650202484560424
8.555777999999997,0.6633595676286216
8.630815999999996,0.6613125651097156
8.705852999999998,0.6588324791504208
8.780890999999997,0.6558823574217749
8.855927999999999,0.6524263382915186
8.930965999999998,0.6484317637106067
9.006003,0.6438679719187285
9.081040999999999,0.6387088918852434
9.156077999999994,0.6329339273572079
9.231116,0.6265238633617689
9.306152999999995,0.6194651162603251
9.381190999999994,0.6117492447663069
9.456227999999996,0.603371289132328
9.531265999999995,0.5943317028768805
9.606302999999997,0.5846388048649788
9.681340999999996,0.5743007416711152
9.756377999999998,0.5633372329585774
9.831415999999997,0.5517725080184307
9.906452999999999,0.5396353616654438
9.981490999999998,0.5269607313831376
10.056528,0.5137884441162697
10.131566,0.5001651883709767
10.206603999999999,0.4861400357632808
10.281640999999993,0.47176685960642856
10.356679,0.4571036043453818
10.431715999999994,0.4422111792460663
10.506753999999994,0.4271499929341343
10.581790999999996,0.41198452182738104
10.656828999999995,0.396777859718771
10.731865999999997,0.3815935683151221
10.806903999999996,0.3664915772828472
10.881940999999998,0.3515331972911177
10.956978999999997,0.3367735547752545
11.032015999999999,0.3222668518838132
11.107053999999998,0.30806305799667855
11.182091,0.2942070616752194
11.257128999999999,0.2807385863800861
11.332165999999994,0.26769362962069604
11.407204,0.25510228911836774
11.482240999999995,0.24298863923332306
11.557278999999994,0.231371791005194
11.632315999999996,0.22026581180028193
11.707353999999995,0.20968039926172707
11.782390999999997,0.19961852501217056
11.857428999999996,0.1900799792365563
11.932465999999998,0.18106008686050265
12.007503999999997,0.17254982966388693
12.082540999999999,0.16453687251879057
12.157578999999998,0.1570060680707986
12.232616999999998,0.1499395734694698
12.307654,0.14331737383161075
12.382691999999999,0.1371192243606324
12.457728999999993,0.13132132385719558
12.532767,0.12589972994335927
12.607803999999994,0.12083107815498444
12.682841999999994,0.11609118216995899
12.757878999999996,0.11165605625628676
12.832916999999995,0.10750115875309874
12.907953999999997,0.1036044883408134
12.982991999999996,0.09994333216967412
13.058028999999998,0.09649776734236311
13.133066999999997,0.09324706406974358
13.208103999999999,0.09017107913502156
13.283141999999998,0.0872535106683967
13.358179,0.08447787424543425
13.433216999999999,0.08182871206923427
13.508253999999994,0.07929289209874396
13.583292,0.07685768349012709
13.658328999999995,0.07451202614188732
13.733366999999994,0.07224707367073778
13.808403999999996,0.0700540663790232
13.883441999999995,0.06792610410288223
13.958478999999997,0.06585701921200202
14.033516999999996,0.06384287090393148
14.108553999999998,0.061879258500927556
14.183591999999997,0.059964320390217284
14.258629999999997,0.058095962555665036
14.333666999999998,0.05627321794949445
14.408704999999998,0.05449548581615952
14.483742,0.05276343919801812
14.558779999999999,0.05107744078850423
14.633816999999993,0.049438363224824526
14.708855,0.04784741130788282
14.783891999999994,0.046305981582908017
14.858929999999994,0.044815356540508715
14.933966999999996,0.043376961722195524
15.009004999999995,0.04199149914404883
15.084041999999997,0.040660195066459036
15.159079999999996,0.039384385560251145
15.234116999999998,0.03816436653144929
15.309154999999997,0.0370005828903336
15.384191999999999,0.03589335425566165
15.459229999999998,0.0348423144679568
15.534267,0.03384700210079466
15.609304999999999,0.032906825266056663
15.684341999999994,0.0320208797828133
15.75938,0.031187967147197463
15.834416999999995,0.030406623197990475
15.909454999999994,0.02967514348904458
15.984491999999996,0.028992054440628464
16.059529999999995,0.028355235474861427
16.134566999999997,0.027762517160321798
16.209604999999996,0.027211807753455206
16.284642999999996,0.026700974267132683
16.359679999999997,0.02622769460544672
16.434717999999997,0.025789683395674997
16.509755,0.025384687331795545
16.584792999999998,0.02501055478177672
16.65983,0.02466502281465391
16.734868,0.024346027775134643
16.809904999999993,0.02405155088391749
16.884943,0.02377975704941772
16.959979999999995,0.02352871436002921
17.035017999999994,0.023296726391684206
17.110054999999996,0.02308210021015097
17.185092999999995,0.02288344992383526
17.260129999999997,0.02269934399693597
17.335167999999996,0.02252856488944112
17.410204999999998,0.022369782233035474
17.485242999999997,0.02222204749883071
17.56028,0.022084298725570148
17.635317999999998,0.02195564661475315
17.710355,0.0218352713875012
17.785393,0.02172251310004206
17.860429999999994,0.021616697661041604
17.935468,0.021517233353559415
18.010504999999995,0.021423612050489354
18.085542999999994,0.02133540585354084
18.160579999999996,0.021252219642527784
18.235617999999995,0.0211738083324525
18.310655999999994,0.021099855603065588
18.385692999999996,0.02102999729293385
18.460730999999996,0.02096408769150716
18.535767999999997,0.02090196229524961
18.610805999999997,0.020843418755402757
18.685843,0.020788276667339192
18.760880999999998,0.020736378863328814
18.835918,0.020687679310396168
18.910956,0.020641950009703463
18.985992999999993,0.020599106591893044
19.061031,0.020559084662259492
19.136067999999995,0.020521761666708417
19.211105999999994,0.020487020880246818
19.286142999999996,0.02045473806691228
19.361180999999995,0.020424863531719274
19.436217999999997,0.02039729401795471
19.511255999999996,0.020371970119298383
19.586292999999998,0.020348842291073265
19.661330999999997,0.020327823230324903
19.736368,0.020308911373075285
19.811405999999998,0.02029211066573256
19.886443,0.020277386772195788
19.961481,0.020264780114607632
20.036517999999994,0.02025431533367066
20.111556,0.020246001101751464
20.186592999999995,0.02023992514854351
20.261630999999994,0.020236170521665733
20.336668999999993,0.020234815784072768
20.411705999999995,0.02023594321071795
20.486743999999995,0.02023962452074705
20.561780999999996,0.02024592827635547
20.636818999999996,0.020254976032509895
20.711855999999997,0.020266825698118805
20.786893999999997,0.02028148736579886
20.861931,0.0202990269233849
20.936968999999998,0.0203194545884545
21.012006,0.02034271797442979
21.087044,0.020368803810552286
21.162080999999993,0.020397660761213885
21.237119,0.02042915095812372
21.312155999999995,0.020463159586173136
21.387193999999994,0.020499544464101745
21.462230999999996,0.020538107465630062
21.537268999999995,0.020578661700358505
21.612305999999997,0.020620934246269245
21.687343999999996,0.02066469904782126
21.762380999999998,0.020709688070971177
21.837418999999997,0.02075560861975991
21.912456,0.02080215766377844
21.987493999999998,0.020849050777340807
22.062531,0.020895969741415797
22.137569,0.02094263172347163
22.212607,0.020988685530663607
22.287644,0.021033862368853674
22.362682,0.021077867493281832
22.437718999999994,0.021120430682822534
22.512756999999993,0.02116125226936115
22.587793999999995,0.021200089973114636
22.662831999999995,0.021236699911243783
22.737868999999996,0.021270868949393784
22.812906999999996,0.021302392589638976
22.887943999999997,0.021331094101057473
22.962981999999997,0.02135682725706338
23.038019,0.021379460070106358
23.113056999999998,0.02139887969838797
23.188094,0.02141498911940479
23.263132,0.021427728375233466
23.338168999999994,0.021437052246675536
23.413207,0.021442939936207307
23.488243999999995,0.021445348946255216
23.563281999999994,0.021444298789173317
23.638318999999996,0.02143978088129559
23.713356999999995,0.0214317835159516
23.788393999999997,0.021420343539604182
23.863431999999996,0.02140544712804089
23.938468999999998,0.02138708220689134
24.013506999999997,0.021365273442134465
24.088544,0.021340016412958226
24.163581999999998,0.021311334490936307
24.238619999999997,0.02127920522007991
24.313657,0.021243671248243962
24.388695,0.02120473646896331
24.463732,0.02116242425535764
24.53877,0.02111680151399626
24.613806999999994,0.021067928036395567
24.688844999999993,0.021015910234791692
24.763881999999995,0.020960908098582393
24.838919999999995,0.02090305041093586
24.913956999999996,0.020842543615023364
24.988994999999996,0.020779647384702032
